,rh1,rh2,ang,energia
10326,1.85,2.075,103.0,-76.008093
10327,1.85,2.125,103.0,-76.002434
10328,1.9,1.325,103.0,-75.89891300000001
10329,1.9,1.375,103.0,-75.93151800000001
10330,1.9,1.425,103.0,-75.957459
10331,1.9,1.475,103.0,-75.977815
10332,1.9,1.525,103.0,-75.993483
10333,1.9,1.575,103.0,-76.005214
10334,1.9,1.625,103.0,-76.013637
10335,1.9,1.675,103.0,-76.019281
10336,1.9,1.725,103.0,-76.022592
10337,1.9,1.775,103.0,-76.023948
10338,1.9,1.825,103.0,-76.023668
10339,1.9,1.875,103.0,-76.022023
10340,1.9,1.925,103.0,-76.019242
10341,1.9,1.975,103.0,-76.01552
10342,1.9,2.025,103.0,-76.011022
10343,1.9,2.075,103.0,-76.005891
10344,1.9,2.125,103.0,-76.000244
10345,1.95,1.325,103.0,-75.895517
10346,1.95,1.375,103.0,-75.928136
10347,1.95,1.425,103.0,-75.954091
10348,1.95,1.475,103.0,-75.974459
10349,1.95,1.525,103.0,-75.990137
10350,1.95,1.575,103.0,-76.001878
10351,1.95,1.625,103.0,-76.01031
10352,1.95,1.675,103.0,-76.015964
10353,1.95,1.725,103.0,-76.019284
10354,1.95,1.775,103.0,-76.02065
10355,1.95,1.825,103.0,-76.020379
10356,1.95,1.875,103.0,-76.018744
10357,1.95,1.925,103.0,-76.015973
10358,1.95,1.975,103.0,-76.012261
10359,1.95,2.025,103.0,-76.007775
10360,1.95,2.075,103.0,-76.002655
10361,1.95,2.125,103.0,-75.99702099999999
10362,2.0,1.325,103.0,-75.891257
10363,2.0,1.375,103.0,-75.92389200000001
10364,2.0,1.425,103.0,-75.949861
10365,2.0,1.475,103.0,-75.970241
10366,2.0,1.525,103.0,-75.98593100000001
10367,2.0,1.575,103.0,-75.997683
10368,2.0,1.625,103.0,-76.006125
10369,2.0,1.675,103.0,-76.01178900000001
10370,2.0,1.725,103.0,-76.015119
10371,2.0,1.775,103.0,-76.01649499999999
10372,2.0,1.825,103.0,-76.016235
10373,2.0,1.875,103.0,-76.01461
10374,2.0,1.925,103.0,-76.01185
10375,2.0,1.975,103.0,-76.008149
10376,2.0,2.025,103.0,-76.003675
10377,2.0,2.075,103.0,-75.998566
10378,2.0,2.125,103.0,-75.99294300000001
10379,2.05,1.325,103.0,-75.886285
10380,2.05,1.375,103.0,-75.918937
10381,2.05,1.425,103.0,-75.94492
10382,2.05,1.475,103.0,-75.965314
10383,2.05,1.525,103.0,-75.98101700000001
10384,2.05,1.575,103.0,-75.99278000000001
10385,2.05,1.625,103.0,-76.001234
10386,2.05,1.675,103.0,-76.006908
10387,2.05,1.725,103.0,-76.01025
10388,2.05,1.775,103.0,-76.011637
10389,2.05,1.825,103.0,-76.011387
10390,2.05,1.875,103.0,-76.009773
10391,2.05,1.925,103.0,-76.007025
10392,2.05,1.975,103.0,-76.003336
10393,2.05,2.025,103.0,-75.998873
10394,2.05,2.075,103.0,-75.993776
10395,2.05,2.125,103.0,-75.98816500000001
10396,2.1,1.325,103.0,-75.88073100000001
10397,2.1,1.375,103.0,-75.9134
10398,2.1,1.425,103.0,-75.9394
10399,2.1,1.475,103.0,-75.959808
10400,2.1,1.525,103.0,-75.975524
10401,2.1,1.575,103.0,-75.9873
10402,2.1,1.625,103.0,-75.995766
10403,2.1,1.675,103.0,-76.001453
10404,2.1,1.725,103.0,-76.004806
10405,2.1,1.775,103.0,-76.00620500000001
10406,2.1,1.825,103.0,-76.005967
10407,2.1,1.875,103.0,-76.004365
10408,2.1,1.925,103.0,-76.001628
10409,2.1,1.975,103.0,-75.997951
10410,2.1,2.025,103.0,-75.993499
10411,2.1,2.075,103.0,-75.988414
10412,2.1,2.125,103.0,-75.982815
10413,1.3,1.325,103.5,-75.75971899999999
10414,1.3,1.375,103.5,-75.792102
10415,1.3,1.425,103.5,-75.817852
10416,1.3,1.475,103.5,-75.838039
10417,1.3,1.525,103.5,-75.853555
10418,1.3,1.575,103.5,-75.865145
10419,1.3,1.625,103.5,-75.873435
10420,1.3,1.675,103.5,-75.878951
10421,1.3,1.725,103.5,-75.88213499999999
10422,1.3,1.775,103.5,-75.883362
10423,1.3,1.825,103.5,-75.882948
10424,1.3,1.875,103.5,-75.881164
10425,1.3,1.925,103.5,-75.878236
10426,1.3,1.975,103.5,-75.874358
10427,1.3,2.025,103.5,-75.86969599999999
10428,1.3,2.075,103.5,-75.864389
10429,1.3,2.125,103.5,-75.858558
10430,1.35,1.325,103.5,-75.795902
10431,1.35,1.375,103.5,-75.828312
10432,1.35,1.425,103.5,-75.854086
10433,1.35,1.475,103.5,-75.87429399999999
10434,1.35,1.525,103.5,-75.889829
10435,1.35,1.575,103.5,-75.901438
10436,1.35,1.625,103.5,-75.909745
10437,1.35,1.675,103.5,-75.915277
10438,1.35,1.725,103.5,-75.918477
10439,1.35,1.775,103.5,-75.919719
10440,1.35,1.825,103.5,-75.919322
10441,1.35,1.875,103.5,-75.917553
10442,1.35,1.925,103.5,-75.914641
10443,1.35,1.975,103.5,-75.910781
10444,1.35,2.025,103.5,-75.906136
10445,1.35,2.075,103.5,-75.900848
10446,1.35,2.125,103.5,-75.895037
10447,1.4,1.325,103.5,-75.824835
10448,1.4,1.375,103.5,-75.85726899999999
10449,1.4,1.425,103.5,-75.883064
10450,1.4,1.475,103.5,-75.90329
10451,1.4,1.525,103.5,-75.918842
10452,1.4,1.575,103.5,-75.93046600000001
10453,1.4,1.625,103.5,-75.938787
10454,1.4,1.675,103.5,-75.94433199999999
10455,1.4,1.725,103.5,-75.94754499999999
10456,1.4,1.775,103.5,-75.948801
10457,1.4,1.825,103.5,-75.948417
10458,1.4,1.875,103.5,-75.946662
10459,1.4,1.925,103.5,-75.943764
10460,1.4,1.975,103.5,-75.93991899999999
10461,1.4,2.025,103.5,-75.93529000000001
10462,1.4,2.075,103.5,-75.930019
10463,1.4,2.125,103.5,-75.924225
10464,1.45,1.325,103.5,-75.847693
10465,1.45,1.375,103.5,-75.88014799999999
10466,1.45,1.425,103.5,-75.905961
10467,1.45,1.475,103.5,-75.926203
10468,1.45,1.525,103.5,-75.941769
10469,1.45,1.575,103.5,-75.953405
10470,1.45,1.625,103.5,-75.961739
10471,1.45,1.675,103.5,-75.967295
10472,1.45,1.725,103.5,-75.97052
10473,1.45,1.775,103.5,-75.971787
10474,1.45,1.825,103.5,-75.971414
10475,1.45,1.875,103.5,-75.96967099999999
10476,1.45,1.925,103.5,-75.966786
10477,1.45,1.975,103.5,-75.96295400000001
10478,1.45,2.025,103.5,-75.95834
10479,1.45,2.075,103.5,-75.95308399999999
10480,1.45,2.125,103.5,-75.94730600000001
10481,1.5,1.325,103.5,-75.865453
10482,1.5,1.375,103.5,-75.897927
10483,1.5,1.425,103.5,-75.92375600000001
10484,1.5,1.475,103.5,-75.944012
10485,1.5,1.525,103.5,-75.95959
10486,1.5,1.575,103.5,-75.971238
10487,1.5,1.625,103.5,-75.97958100000001
10488,1.5,1.675,103.5,-75.985148
10489,1.5,1.725,103.5,-75.988382
10490,1.5,1.775,103.5,-75.98965799999999
10491,1.5,1.825,103.5,-75.989296
10492,1.5,1.875,103.5,-75.987564
10493,1.5,1.925,103.5,-75.98469
10494,1.5,1.975,103.5,-75.980871
10495,1.5,2.025,103.5,-75.97627
10496,1.5,2.075,103.5,-75.971028
10497,1.5,2.125,103.5,-75.965266
10498,1.55,1.325,103.5,-75.87893100000001
10499,1.55,1.375,103.5,-75.911422
10500,1.55,1.425,103.5,-75.937265
10501,1.55,1.475,103.5,-75.957534
10502,1.55,1.525,103.5,-75.973123
10503,1.55,1.575,103.5,-75.98478
10504,1.55,1.625,103.5,-75.993133
10505,1.55,1.675,103.5,-75.99870899999999
10506,1.55,1.725,103.5,-76.001951
10507,1.55,1.775,103.5,-76.003237
10508,1.55,1.825,103.5,-76.002883
10509,1.55,1.875,103.5,-76.001161
10510,1.55,1.925,103.5,-75.99829799999999
10511,1.55,1.975,103.5,-75.99449
10512,1.55,2.025,103.5,-75.989901
10513,1.55,2.075,103.5,-75.984673
10514,1.55,2.125,103.5,-75.978925
10515,1.6,1.325,103.5,-75.888809
10516,1.6,1.375,103.5,-75.921316
10517,1.6,1.425,103.5,-75.94717299999999
10518,1.6,1.475,103.5,-75.967453
10519,1.6,1.525,103.5,-75.983052
10520,1.6,1.575,103.5,-75.994718
10521,1.6,1.625,103.5,-76.003079
10522,1.6,1.675,103.5,-76.008663
10523,1.6,1.725,103.5,-76.011913
10524,1.6,1.775,103.5,-76.013207
10525,1.6,1.825,103.5,-76.012862
10526,1.6,1.875,103.5,-76.011149
10527,1.6,1.925,103.5,-76.008297
10528,1.6,1.975,103.5,-76.004499
10529,1.6,2.025,103.5,-75.999923
10530,1.6,2.075,103.5,-75.99470699999999
10531,1.6,2.125,103.5,-75.988973
10532,1.65,1.325,103.5,-75.89565999999999
10533,1.65,1.375,103.5,-75.92818299999999
10534,1.65,1.425,103.5,-75.954052
10535,1.65,1.475,103.5,-75.974343
10536,1.65,1.525,103.5,-75.989951
10537,1.65,1.575,103.5,-76.001626
10538,1.65,1.625,103.5,-76.00999499999999
10539,1.65,1.675,103.5,-76.015586
10540,1.65,1.725,103.5,-76.018844
10541,1.65,1.775,103.5,-76.020146
10542,1.65,1.825,103.5,-76.01980999999999
10543,1.65,1.875,103.5,-76.018106
10544,1.65,1.925,103.5,-76.015263
10545,1.65,1.975,103.5,-76.011476
10546,1.65,2.025,103.5,-76.006911
10547,1.65,2.075,103.5,-76.001708
10548,1.65,2.125,103.5,-75.995988
10549,1.7,1.325,103.5,-75.899968
10550,1.7,1.375,103.5,-75.93250400000001
10551,1.7,1.425,103.5,-75.958386
10552,1.7,1.475,103.5,-75.978687
10553,1.7,1.525,103.5,-75.99430500000001
10554,1.7,1.575,103.5,-76.005988
10555,1.7,1.625,103.5,-76.014365
10556,1.7,1.675,103.5,-76.019964
10557,1.7,1.725,103.5,-76.02323
10558,1.7,1.775,103.5,-76.024539
10559,1.7,1.825,103.5,-76.024211
10560,1.7,1.875,103.5,-76.02251600000001
10561,1.7,1.925,103.5,-76.019683
10562,1.7,1.975,103.5,-76.015906
10563,1.7,2.025,103.5,-76.011353
10564,1.7,2.075,103.5,-76.006162
10565,1.7,2.125,103.5,-76.000455
10566,1.75,1.325,103.5,-75.902138
10567,1.75,1.375,103.5,-75.934689
10568,1.75,1.425,103.5,-75.960583
10569,1.75,1.475,103.5,-75.98089499999999
10570,1.75,1.525,103.5,-75.996522
10571,1.75,1.575,103.5,-76.008213
10572,1.75,1.625,103.5,-76.016598
10573,1.75,1.675,103.5,-76.022204
10574,1.75,1.725,103.5,-76.025478
10575,1.75,1.775,103.5,-76.02679599999999
10576,1.75,1.825,103.5,-76.026476
10577,1.75,1.875,103.5,-76.02479
10578,1.75,1.925,103.5,-76.021966
10579,1.75,1.975,103.5,-76.018201
10580,1.75,2.025,103.5,-76.01365799999999
10581,1.75,2.075,103.5,-76.00848
10582,1.75,2.125,103.5,-76.002785
10583,1.8,1.325,103.5,-75.902517
10584,1.8,1.375,103.5,-75.935082
10585,1.8,1.425,103.5,-75.960988
10586,1.8,1.475,103.5,-75.98131
10587,1.8,1.525,103.5,-75.99694699999999
10588,1.8,1.575,103.5,-76.008647
10589,1.8,1.625,103.5,-76.01704000000001
10590,1.8,1.675,103.5,-76.022654
10591,1.8,1.725,103.5,-76.025936
10592,1.8,1.775,103.5,-76.027262
10593,1.8,1.825,103.5,-76.02695200000001
10594,1.8,1.875,103.5,-76.025275
10595,1.8,1.925,103.5,-76.02246099999999
10596,1.8,1.975,103.5,-76.01870600000001
10597,1.8,2.025,103.5,-76.014175
10598,1.8,2.075,103.5,-76.00900899999999
10599,1.8,2.125,103.5,-76.003327
10600,1.85,1.325,103.5,-75.901395
10601,1.85,1.375,103.5,-75.933975
10602,1.85,1.425,103.5,-75.95989300000001
10603,1.85,1.475,103.5,-75.980227
10604,1.85,1.525,103.5,-75.995873
10605,1.85,1.575,103.5,-76.007583
10606,1.85,1.625,103.5,-76.015984
10607,1.85,1.675,103.5,-76.02160699999999
10608,1.85,1.725,103.5,-76.024898
10609,1.85,1.775,103.5,-76.02623299999999
10610,1.85,1.825,103.5,-76.025931
10611,1.85,1.875,103.5,-76.024264
10612,1.85,1.925,103.5,-76.021461
10613,1.85,1.975,103.5,-76.017717
10614,1.85,2.025,103.5,-76.013198
10615,1.85,2.075,103.5,-76.008044
10616,1.85,2.125,103.5,-76.002375
10617,1.9,1.325,103.5,-75.89902099999999
10618,1.9,1.375,103.5,-75.931616
10619,1.9,1.425,103.5,-75.95754699999999
10620,1.9,1.475,103.5,-75.977892
10621,1.9,1.525,103.5,-75.993549
10622,1.9,1.575,103.5,-76.005269
10623,1.9,1.625,103.5,-76.01368000000001
10624,1.9,1.675,103.5,-76.019312
10625,1.9,1.725,103.5,-76.022612
10626,1.9,1.775,103.5,-76.02395600000001
10627,1.9,1.825,103.5,-76.02366500000001
10628,1.9,1.875,103.5,-76.022008
10629,1.9,1.925,103.5,-76.019216
10630,1.9,1.975,103.5,-76.01548299999999
10631,1.9,2.025,103.5,-76.010975
10632,1.9,2.075,103.5,-76.005833
10633,1.9,2.125,103.5,-76.00017700000001
10634,1.95,1.325,103.5,-75.895605
10635,1.95,1.375,103.5,-75.92821500000001
10636,1.95,1.425,103.5,-75.95416
10637,1.95,1.475,103.5,-75.974518
10638,1.95,1.525,103.5,-75.990186
10639,1.95,1.575,103.5,-76.00191600000001
10640,1.95,1.625,103.5,-76.010338
10641,1.95,1.675,103.5,-76.01598
10642,1.95,1.725,103.5,-76.01929
10643,1.95,1.775,103.5,-76.020645
10644,1.95,1.825,103.5,-76.020363
10645,1.95,1.875,103.5,-76.01871700000001
10646,1.95,1.925,103.5,-76.015936
10647,1.95,1.975,103.5,-76.012215
10648,1.95,2.025,103.5,-76.007719
10649,1.95,2.075,103.5,-76.00259
10650,1.95,2.125,103.5,-75.996946
10651,2.0,1.325,103.5,-75.891325
10652,2.0,1.375,103.5,-75.923952
10653,2.0,1.425,103.5,-75.949911
10654,2.0,1.475,103.5,-75.970282
10655,2.0,1.525,103.5,-75.985962
10656,2.0,1.575,103.5,-75.997704
10657,2.0,1.625,103.5,-76.006137
10658,2.0,1.675,103.5,-76.01179
10659,2.0,1.725,103.5,-76.015111
10660,2.0,1.775,103.5,-76.01647700000001
10661,2.0,1.825,103.5,-76.016207
10662,2.0,1.875,103.5,-76.014572
10663,2.0,1.925,103.5,-76.011803
10664,2.0,1.975,103.5,-76.008093
10665,2.0,2.025,103.5,-76.00361
10666,2.0,2.075,103.5,-75.99849300000001
10667,2.0,2.125,103.5,-75.992862
10668,2.05,1.325,103.5,-75.88633399999999
10669,2.05,1.375,103.5,-75.91897800000001
10670,2.05,1.425,103.5,-75.944953
10671,2.05,1.475,103.5,-75.965338
10672,2.05,1.525,103.5,-75.981032
10673,2.05,1.575,103.5,-75.992786
10674,2.05,1.625,103.5,-76.001231
10675,2.05,1.675,103.5,-76.006896
10676,2.05,1.725,103.5,-76.01022900000001
10677,2.05,1.775,103.5,-76.011606
10678,2.05,1.825,103.5,-76.011348
10679,2.05,1.875,103.5,-76.009725
10680,2.05,1.925,103.5,-76.006968
10681,2.05,1.975,103.5,-76.003271
10682,2.05,2.025,103.5,-75.998799
10683,2.05,2.075,103.5,-75.993695
10684,2.05,2.125,103.5,-75.988076
10685,2.1,1.325,103.5,-75.88076099999999
10686,2.1,1.375,103.5,-75.913423
10687,2.1,1.425,103.5,-75.939415
10688,2.1,1.475,103.5,-75.959815
10689,2.1,1.525,103.5,-75.975523
10690,2.1,1.575,103.5,-75.987291
10691,2.1,1.625,103.5,-75.995749
10692,2.1,1.675,103.5,-76.001427
10693,2.1,1.725,103.5,-76.004772
10694,2.1,1.775,103.5,-76.006162
10695,2.1,1.825,103.5,-76.00591700000001
10696,2.1,1.875,103.5,-76.004306
10697,2.1,1.925,103.5,-76.001561
10698,2.1,1.975,103.5,-75.997877
10699,2.1,2.025,103.5,-75.993418
10700,2.1,2.075,103.5,-75.988326
10701,2.1,2.125,103.5,-75.98272
10702,1.3,1.325,104.0,-75.760054
10703,1.3,1.375,104.0,-75.792419
10704,1.3,1.425,104.0,-75.818149
10705,1.3,1.475,104.0,-75.838316
10706,1.3,1.525,104.0,-75.853811
10707,1.3,1.575,104.0,-75.865381
10708,1.3,1.625,104.0,-75.87365
10709,1.3,1.675,104.0,-75.879145
10710,1.3,1.725,104.0,-75.882308
10711,1.3,1.775,104.0,-75.883513
10712,1.3,1.825,104.0,-75.88307900000001
10713,1.3,1.875,104.0,-75.881273
10714,1.3,1.925,104.0,-75.878325
10715,1.3,1.975,104.0,-75.874427
10716,1.3,2.025,104.0,-75.869745
10717,1.3,2.075,104.0,-75.864419
10718,1.3,2.125,104.0,-75.85856899999999
10719,1.35,1.325,104.0,-75.79621800000001
10720,1.35,1.375,104.0,-75.828611
10721,1.35,1.425,104.0,-75.854366
10722,1.35,1.475,104.0,-75.874555
10723,1.35,1.525,104.0,-75.89007099999999
10724,1.35,1.575,104.0,-75.901659
10725,1.35,1.625,104.0,-75.90994599999999
10726,1.35,1.675,104.0,-75.915458
10727,1.35,1.725,104.0,-75.918637
10728,1.35,1.775,104.0,-75.919859
10729,1.35,1.825,104.0,-75.919441
10730,1.35,1.875,104.0,-75.917652
10731,1.35,1.925,104.0,-75.91471999999999
10732,1.35,1.975,104.0,-75.91084000000001
10733,1.35,2.025,104.0,-75.906177
10734,1.35,2.075,104.0,-75.90087
10735,1.35,2.125,104.0,-75.89504000000001
10736,1.4,1.325,104.0,-75.825132
10737,1.4,1.375,104.0,-75.857549
10738,1.4,1.425,104.0,-75.883326
10739,1.4,1.475,104.0,-75.903534
10740,1.4,1.525,104.0,-75.919067
10741,1.4,1.575,104.0,-75.930672
10742,1.4,1.625,104.0,-75.938973
10743,1.4,1.675,104.0,-75.944499
10744,1.4,1.725,104.0,-75.947692
10745,1.4,1.775,104.0,-75.94892800000001
10746,1.4,1.825,104.0,-75.948524
10747,1.4,1.875,104.0,-75.946749
10748,1.4,1.925,104.0,-75.943833
10749,1.4,1.975,104.0,-75.93996800000001
10750,1.4,2.025,104.0,-75.935321
10751,1.4,2.075,104.0,-75.930032
10752,1.4,2.125,104.0,-75.924221
10753,1.45,1.325,104.0,-75.847971
10754,1.45,1.375,104.0,-75.88041
10755,1.45,1.425,104.0,-75.906205
10756,1.45,1.475,104.0,-75.92643000000001
10757,1.45,1.525,104.0,-75.941978
10758,1.45,1.575,104.0,-75.95359599999999
10759,1.45,1.625,104.0,-75.961911
10760,1.45,1.675,104.0,-75.967448
10761,1.45,1.725,104.0,-75.97065400000001
10762,1.45,1.775,104.0,-75.971901
10763,1.45,1.825,104.0,-75.97151
10764,1.45,1.875,104.0,-75.969748
10765,1.45,1.925,104.0,-75.96684499999999
10766,1.45,1.975,104.0,-75.962994
10767,1.45,2.025,104.0,-75.958363
10768,1.45,2.075,104.0,-75.95309
10769,1.45,2.125,104.0,-75.947295
10770,1.5,1.325,104.0,-75.865712
10771,1.5,1.375,104.0,-75.89817
10772,1.5,1.425,104.0,-75.923982
10773,1.5,1.475,104.0,-75.944222
10774,1.5,1.525,104.0,-75.95978199999999
10775,1.5,1.575,104.0,-75.971412
10776,1.5,1.625,104.0,-75.979738
10777,1.5,1.675,104.0,-75.985287
10778,1.5,1.725,104.0,-75.988502
10779,1.5,1.775,104.0,-75.989761
10780,1.5,1.825,104.0,-75.98938000000001
10781,1.5,1.875,104.0,-75.987629
10782,1.5,1.925,104.0,-75.98473800000001
10783,1.5,1.975,104.0,-75.980901
10784,1.5,2.025,104.0,-75.976283
10785,1.5,2.075,104.0,-75.971025
10786,1.5,2.125,104.0,-75.96524699999999
10787,1.55,1.325,104.0,-75.87917
10788,1.55,1.375,104.0,-75.91164599999999
10789,1.55,1.425,104.0,-75.937473
10790,1.55,1.475,104.0,-75.957726
10791,1.55,1.525,104.0,-75.973298
10792,1.55,1.575,104.0,-75.984939
10793,1.55,1.625,104.0,-75.993274
10794,1.55,1.675,104.0,-75.998832
10795,1.55,1.725,104.0,-76.00205799999999
10796,1.55,1.775,104.0,-76.003326
10797,1.55,1.825,104.0,-76.002955
10798,1.55,1.875,104.0,-76.001215
10799,1.55,1.925,104.0,-75.998336
10800,1.55,1.975,104.0,-75.994511
10801,1.55,2.025,104.0,-75.989906
10802,1.55,2.075,104.0,-75.984662
10803,1.55,2.125,104.0,-75.978899
10804,1.6,1.325,104.0,-75.889027
10805,1.6,1.375,104.0,-75.92152
10806,1.6,1.425,104.0,-75.947361
10807,1.6,1.475,104.0,-75.967626
10808,1.6,1.525,104.0,-75.98321
10809,1.6,1.575,104.0,-75.99486
10810,1.6,1.625,104.0,-76.00320500000001
10811,1.6,1.675,104.0,-76.008772
10812,1.6,1.725,104.0,-76.012006
10813,1.6,1.775,104.0,-76.013283
10814,1.6,1.825,104.0,-76.01292099999999
10815,1.6,1.875,104.0,-76.01119200000001
10816,1.6,1.925,104.0,-76.008323
10817,1.6,1.975,104.0,-76.00451
10818,1.6,2.025,104.0,-75.99991800000001
10819,1.6,2.075,104.0,-75.994688
10820,1.6,2.125,104.0,-75.988939
10821,1.65,1.325,104.0,-75.89585799999999
10822,1.65,1.375,104.0,-75.92836700000001
10823,1.65,1.425,104.0,-75.95422099999999
10824,1.65,1.475,104.0,-75.974498
10825,1.65,1.525,104.0,-75.990091
10826,1.65,1.575,104.0,-76.001751
10827,1.65,1.625,104.0,-76.010104
10828,1.65,1.675,104.0,-76.01568
10829,1.65,1.725,104.0,-76.018922
10830,1.65,1.775,104.0,-76.020208
10831,1.65,1.825,104.0,-76.019856
10832,1.65,1.875,104.0,-76.018136
10833,1.65,1.925,104.0,-76.01527800000001
10834,1.65,1.975,104.0,-76.011476
10835,1.65,2.025,104.0,-76.006897
10836,1.65,2.075,104.0,-76.00168000000001
10837,1.65,2.125,104.0,-75.99594599999999
10838,1.7,1.325,104.0,-75.900144
10839,1.7,1.375,104.0,-75.932668
10840,1.7,1.425,104.0,-75.958536
10841,1.7,1.475,104.0,-75.978824
10842,1.7,1.525,104.0,-75.994427
10843,1.7,1.575,104.0,-76.006096
10844,1.7,1.625,104.0,-76.01445799999999
10845,1.7,1.675,104.0,-76.020042
10846,1.7,1.725,104.0,-76.02329300000001
10847,1.7,1.775,104.0,-76.024587
10848,1.7,1.825,104.0,-76.024245
10849,1.7,1.875,104.0,-76.02253499999999
10850,1.7,1.925,104.0,-76.019687
10851,1.7,1.975,104.0,-76.015897
10852,1.7,2.025,104.0,-76.011329
10853,1.7,2.075,104.0,-76.006125
10854,1.7,2.125,104.0,-76.000405
10855,1.75,1.325,104.0,-75.902294
10856,1.75,1.375,104.0,-75.934833
10857,1.75,1.425,104.0,-75.960714
10858,1.75,1.475,104.0,-75.981013
10859,1.75,1.525,104.0,-75.996626
10860,1.75,1.575,104.0,-76.00830400000001
10861,1.75,1.625,104.0,-76.016675
10862,1.75,1.675,104.0,-76.022267
10863,1.75,1.725,104.0,-76.025527
10864,1.75,1.775,104.0,-76.02683
10865,1.75,1.825,104.0,-76.02649699999999
10866,1.75,1.875,104.0,-76.02479699999999
10867,1.75,1.925,104.0,-76.02195999999999
10868,1.75,1.975,104.0,-76.01818100000001
10869,1.75,2.025,104.0,-76.013625
10870,1.75,2.075,104.0,-76.00843499999999
10871,1.75,2.125,104.0,-76.002728
10872,1.8,1.325,104.0,-75.902652
10873,1.8,1.375,104.0,-75.93520600000001
10874,1.8,1.425,104.0,-75.961099
10875,1.8,1.475,104.0,-75.98141
10876,1.8,1.525,104.0,-75.997033
10877,1.8,1.575,104.0,-76.008721
10878,1.8,1.625,104.0,-76.017101
10879,1.8,1.675,104.0,-76.022702
10880,1.8,1.725,104.0,-76.02597
10881,1.8,1.775,104.0,-76.027283
10882,1.8,1.825,104.0,-76.02695899999999
10883,1.8,1.875,104.0,-76.02526999999999
10884,1.8,1.925,104.0,-76.022444
10885,1.8,1.975,104.0,-76.018676
10886,1.8,2.025,104.0,-76.014133
10887,1.8,2.075,104.0,-76.008955
10888,1.8,2.125,104.0,-76.003262
10889,1.85,1.325,104.0,-75.90151
10890,1.85,1.375,104.0,-75.934079
10891,1.85,1.425,104.0,-75.959986
10892,1.85,1.475,104.0,-75.980308
10893,1.85,1.525,104.0,-75.995942
10894,1.85,1.575,104.0,-76.007639
10895,1.85,1.625,104.0,-76.016029
10896,1.85,1.675,104.0,-76.02164
10897,1.85,1.725,104.0,-76.024918
10898,1.85,1.775,104.0,-76.02624
10899,1.85,1.825,104.0,-76.025927
10900,1.85,1.875,104.0,-76.024248
10901,1.85,1.925,104.0,-76.021433
10902,1.85,1.975,104.0,-76.017677
10903,1.85,2.025,104.0,-76.01314599999999
10904,1.85,2.075,104.0,-76.007982
10905,1.85,2.125,104.0,-76.002302
10906,1.9,1.325,104.0,-75.89911500000001
10907,1.9,1.375,104.0,-75.9317
10908,1.9,1.425,104.0,-75.95761999999999
10909,1.9,1.475,104.0,-75.97795500000001
10910,1.9,1.525,104.0,-75.993601
10911,1.9,1.575,104.0,-76.005309
10912,1.9,1.625,104.0,-76.013708
10913,1.9,1.675,104.0,-76.019329
10914,1.9,1.725,104.0,-76.02261800000001
10915,1.9,1.775,104.0,-76.023951
10916,1.9,1.825,104.0,-76.023648
10917,1.9,1.875,104.0,-76.02198
10918,1.9,1.925,104.0,-76.019176
10919,1.9,1.975,104.0,-76.015433
10920,1.9,2.025,104.0,-76.010915
10921,1.9,2.075,104.0,-76.005763
10922,1.9,2.125,104.0,-76.000097
10923,1.95,1.325,104.0,-75.895678
10924,1.95,1.375,104.0,-75.92828
10925,1.95,1.425,104.0,-75.954215
10926,1.95,1.475,104.0,-75.974562
10927,1.95,1.525,104.0,-75.99022
10928,1.95,1.575,104.0,-76.00194
10929,1.95,1.625,104.0,-76.010351
10930,1.95,1.675,104.0,-76.015982
10931,1.95,1.725,104.0,-76.01928199999999
10932,1.95,1.775,104.0,-76.02062600000001
10933,1.95,1.825,104.0,-76.02033399999999
10934,1.95,1.875,104.0,-76.01867800000001
10935,1.95,1.925,104.0,-76.015887
10936,1.95,1.975,104.0,-76.012156
10937,1.95,2.025,104.0,-76.00765
10938,1.95,2.075,104.0,-76.002512
10939,1.95,2.125,104.0,-75.996859
10940,2.0,1.325,104.0,-75.891379
10941,2.0,1.375,104.0,-75.923997
10942,2.0,1.425,104.0,-75.949947
10943,2.0,1.475,104.0,-75.970309
10944,2.0,1.525,104.0,-75.98598
10945,2.0,1.575,104.0,-75.99771199999999
10946,2.0,1.625,104.0,-76.006135
10947,2.0,1.675,104.0,-76.011779
10948,2.0,1.725,104.0,-76.01509
10949,2.0,1.775,104.0,-76.016446
10950,2.0,1.825,104.0,-76.016166
10951,2.0,1.875,104.0,-76.014522
10952,2.0,1.925,104.0,-76.01174300000001
10953,2.0,1.975,104.0,-76.008025
10954,2.0,2.025,104.0,-76.00353199999999
10955,2.0,2.075,104.0,-75.998407
10956,2.0,2.125,104.0,-75.992768
10957,2.05,1.325,104.0,-75.886368
10958,2.05,1.375,104.0,-75.919005
10959,2.05,1.425,104.0,-75.944971
10960,2.05,1.475,104.0,-75.96534799999999
10961,2.05,1.525,104.0,-75.981033
10962,2.05,1.575,104.0,-75.992778
10963,2.05,1.625,104.0,-76.001214
10964,2.05,1.675,104.0,-76.00687099999999
10965,2.05,1.725,104.0,-76.010194
10966,2.05,1.775,104.0,-76.011563
10967,2.05,1.825,104.0,-76.011296
10968,2.05,1.875,104.0,-76.009664
10969,2.05,1.925,104.0,-76.00689799999999
10970,2.05,1.975,104.0,-76.00319300000001
10971,2.05,2.025,104.0,-75.998714
10972,2.05,2.075,104.0,-75.993602
